1505.5	1.97651E-25	3.25552E-25
1505.75	1.98994E-25	3.26074E-25
1506	2.00362E-25	3.26598E-25
1506.25	2.01756E-25	3.27125E-25
1506.5	2.03175E-25	3.27658E-25
1506.75	2.0462E-25	3.282E-25
1507	2.06089E-25	3.28757E-25
1507.25	2.07582E-25	3.29334E-25
1507.5	2.091E-25	3.29938E-25
1507.75	2.10641E-25	3.30576E-25
1508	2.12204E-25	3.31255E-25
1508.25	2.13791E-25	3.31982E-25
1508.5	2.154E-25	3.32761E-25
1508.75	2.17031E-25	3.33596E-25
1509	2.18684E-25	3.34491E-25
1509.25	2.2036E-25	3.35446E-25
1509.5	2.2206E-25	3.36461E-25
1509.75	2.23785E-25	3.37533E-25
1510	2.25536E-25	3.38661E-25
1510.25	2.27316E-25	3.39839E-25
1510.5	2.29125E-25	3.41063E-25
1510.75	2.30966E-25	3.42329E-25
1511	2.32841E-25	3.43631E-25
1511.25	2.34753E-25	3.44965E-25
1511.5	2.36705E-25	3.46325E-25
1511.75	2.38697E-25	3.47709E-25
1512	2.40734E-25	3.49113E-25
1512.25	2.42816E-25	3.50537E-25
1512.5	2.44946E-25	3.51979E-25
1512.75	2.47125E-25	3.5344E-25
1513	2.49356E-25	3.54923E-25
1513.25	2.51638E-25	3.56432E-25
1513.5	2.53975E-25	3.57972E-25
1513.75	2.56365E-25	3.59549E-25
1514	2.5881E-25	3.6117E-25
1514.25	2.61311E-25	3.62844E-25
1514.5	2.63868E-25	3.6458E-25
1514.75	2.66489E-25	3.66387E-25
1515	2.69173E-25	3.68275E-25
1515.25	2.71922E-25	3.70255E-25
1515.5	2.74736E-25	3.72337E-25
1515.75	2.77616E-25	3.7453E-25
1516	2.80561E-25	3.76844E-25
1516.25	2.83575E-25	3.79287E-25
1516.5	2.86658E-25	3.81867E-25
1516.75	2.89816E-25	3.8459E-25
1517	2.93058E-25	3.87462E-25
1517.25	2.96395E-25	3.90489E-25
1517.5	2.9984E-25	3.93674E-25
1517.75	3.03408E-25	3.97021E-25
1518	3.07117E-25	4.00533E-25
1518.25	3.10985E-25	4.04212E-25
1518.5	3.15036E-25	4.08061E-25
1518.75	3.19293E-25	4.1208E-25
1519	3.2378E-25	4.16273E-25
1519.25	3.28521E-25	4.20641E-25
1519.5	3.3354E-25	4.25185E-25
1519.75	3.38856E-25	4.29907E-25
1520	3.4449E-25	4.34807E-25
1520.25	3.50458E-25	4.39884E-25
1520.5	3.56772E-25	4.45138E-25
1520.75	3.63446E-25	4.50565E-25
1521	3.70465E-25	4.5616E-25
1521.25	3.77822E-25	4.61916E-25
1521.5	3.85498E-25	4.67821E-25
1521.75	3.9347E-25	4.73863E-25
1522	4.01707E-25	4.80025E-25
1522.25	4.10174E-25	4.86285E-25
1522.5	4.18834E-25	4.92621E-25
1522.75	4.27651E-25	4.99005E-25
1523	4.36586E-25	5.05408E-25
1523.25	4.45597E-25	5.11799E-25
1523.5	4.5464E-25	5.18145E-25
1523.75	4.63674E-25	5.24412E-25
1524	4.72659E-25	5.30563E-25
1524.25	4.81557E-25	5.36566E-25
1524.5	4.90336E-25	5.42385E-25
1524.75	4.98959E-25	5.47988E-25
1525	5.07393E-25	5.53343E-25
1525.25	5.15606E-25	5.58421E-25
1525.5	5.2357E-25	5.63193E-25
1525.75	5.31256E-25	5.67635E-25
1526	5.38641E-25	5.71723E-25
1526.25	5.45702E-25	5.75438E-25
1526.5	5.5242E-25	5.78762E-25
1526.75	5.58776E-25	5.81678E-25
1527	5.64746E-25	5.84174E-25
1527.25	5.70316E-25	5.86238E-25
1527.5	5.75466E-25	5.87859E-25
1527.75	5.8018E-25	5.89031E-25
1528	5.84441E-25	5.89747E-25
1528.25	5.88235E-25	5.9E-25
1528.5	5.91555E-25	5.89788E-25
1528.75	5.94395E-25	5.89108E-25
1529	5.96752E-25	5.87959E-25
1529.25	5.98621E-25	5.86341E-25
1529.5	6E-25	5.84256E-25
1529.75	5.99702E-25	5.81706E-25
1530	5.98915E-25	5.78697E-25
1530.25	5.97639E-25	5.75235E-25
1530.5	5.95878E-25	5.71327E-25
1530.75	5.93635E-25	5.66983E-25
1531	5.90916E-25	5.62216E-25
1531.25	5.8773E-25	5.57039E-25
1531.5	5.84091E-25	5.51469E-25
1531.75	5.80015E-25	5.45526E-25
1532	5.75528E-25	5.39234E-25
1532.25	5.70656E-25	5.32619E-25
1532.5	5.65433E-25	5.25712E-25
1532.75	5.59894E-25	5.18547E-25
1533	5.54078E-25	5.11163E-25
1533.25	5.48028E-25	5.03602E-25
1533.5	5.4179E-25	4.95907E-25
1533.75	5.35415E-25	4.88127E-25
1534	5.28958E-25	4.80312E-25
1534.25	5.22479E-25	4.72512E-25
1534.5	5.16043E-25	4.64777E-25
1534.75	5.09712E-25	4.5716E-25
1535	5.03542E-25	4.49707E-25
1535.25	4.97585E-25	4.42464E-25
1535.5	4.91883E-25	4.35472E-25
1535.75	4.86473E-25	4.28767E-25
1536	4.81392E-25	4.2238E-25
1536.25	4.76667E-25	4.16334E-25
1536.5	4.72319E-25	4.10647E-25
1536.75	4.68361E-25	4.05327E-25
1537	4.648E-25	4.00378E-25
1537.25	4.61636E-25	3.95796E-25
1537.5	4.58865E-25	3.91571E-25
1537.75	4.56473E-25	3.87687E-25
1538	4.54441E-25	3.84125E-25
1538.25	4.52745E-25	3.80862E-25
1538.5	4.51355E-25	3.77871E-25
1538.75	4.50239E-25	3.75125E-25
1539	4.49364E-25	3.72595E-25
1539.25	4.48696E-25	3.70253E-25
1539.5	4.48202E-25	3.68071E-25
1539.75	4.47851E-25	3.66022E-25
1540	4.47614E-25	3.64083E-25
1540.25	4.47464E-25	3.62229E-25
1540.5	4.47372E-25	3.6044E-25
1540.75	4.4731E-25	3.58696E-25
1541	4.47251E-25	3.56979E-25
1541.25	4.47169E-25	3.55274E-25
1541.5	4.47043E-25	3.53567E-25
1541.75	4.46852E-25	3.51844E-25
1542	4.46584E-25	3.50096E-25
1542.25	4.46224E-25	3.48311E-25
1542.5	4.45764E-25	3.46482E-25
1542.75	4.45199E-25	3.44602E-25
1543	4.44526E-25	3.42667E-25
1543.25	4.43746E-25	3.40672E-25
1543.5	4.42858E-25	3.38616E-25
1543.75	4.41868E-25	3.365E-25
1544	4.4078E-25	3.34326E-25
1544.25	4.39603E-25	3.32098E-25
1544.5	4.38344E-25	3.29822E-25
1544.75	4.37015E-25	3.27504E-25
1545	4.35629E-25	3.25154E-25
1545.25	4.34201E-25	3.2278E-25
1545.5	4.32746E-25	3.20392E-25
1545.75	4.31276E-25	3.18001E-25
1546	4.29806E-25	3.15616E-25
1546.25	4.28346E-25	3.13246E-25
1546.5	4.26905E-25	3.10901E-25
1546.75	4.25496E-25	3.08586E-25
1547	4.24125E-25	3.06309E-25
1547.25	4.22797E-25	3.04074E-25
1547.5	4.21514E-25	3.01885E-25
1547.75	4.20278E-25	2.99743E-25
1548	4.19091E-25	2.9765E-25
1548.25	4.17953E-25	2.95606E-25
1548.5	4.16865E-25	2.93611E-25
1548.75	4.15828E-25	2.91663E-25
1549	4.14839E-25	2.8976E-25
1549.25	4.13899E-25	2.87902E-25
1549.5	4.13006E-25	2.86085E-25
1549.75	4.12158E-25	2.84308E-25
1550	4.11349E-25	2.82569E-25
1550.25	4.10577E-25	2.80865E-25
1550.5	4.09841E-25	2.79195E-25
